filename,category,word_count,has_specific_data,has_unique_content,template_phrases_count,duplicate_conclusions,grade,notes
iontophoresis-electric-current-sweat-therapy.html,cosmetic-dermatology/body-contouring,821,Y,N,0,N,FAIL,Generic/non-unique content
keratosis-pilaris-chicken-skin-bumps-treatment.html,cosmetic-dermatology/body-contouring,835,Y,N,0,N,FAIL,Generic/non-unique content
kybella-injectable-fat-dissolving-for-double-chin.html,cosmetic-dermatology/body-contouring,823,Y,N,0,N,FAIL,Generic/non-unique content
laser-stretch-marks-treatment.html,cosmetic-dermatology/body-contouring,385,Y,N,4,Y,FAIL,Generic/non-unique content; Too many template phrases (4); Multiple conclusion headings
laser-vein-treatment-surface-vein-removal.html,cosmetic-dermatology/body-contouring,854,Y,N,0,N,FAIL,Generic/non-unique content
miradry-hyperhidrosis-treatment.html,cosmetic-dermatology/body-contouring,552,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
miradry-permanent-underarm-sweat-reduction.html,cosmetic-dermatology/body-contouring,818,Y,N,0,N,FAIL,Generic/non-unique content
prescription-antiperspirants-aluminum-chloride-solutions.html,cosmetic-dermatology/body-contouring,834,Y,N,0,N,FAIL,Generic/non-unique content
qwo-cellulite-injection-treatment.html,cosmetic-dermatology/body-contouring,367,Y,N,1,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
qwo-injectable-cellulite-treatment.html,cosmetic-dermatology/body-contouring,820,Y,N,0,N,FAIL,Generic/non-unique content
scar-treatment-overview.html,cosmetic-dermatology/body-contouring,321,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
sculpsure-laser-fat-reduction-treatment.html,cosmetic-dermatology/body-contouring,818,Y,N,0,N,FAIL,Generic/non-unique content
sculpsure-laser-lipolysis-guide.html,cosmetic-dermatology/body-contouring,302,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
skin-tightening-after-weight-loss-non-surgical-options.html,cosmetic-dermatology/body-contouring,891,Y,N,0,N,FAIL,Generic/non-unique content
spider-vein-laser-treatment.html,cosmetic-dermatology/body-contouring,479,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
spider-vein-sclerotherapy.html,cosmetic-dermatology/body-contouring,458,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
spider-vein-treatment-sclerotherapy-guide.html,cosmetic-dermatology/body-contouring,850,Y,N,0,N,FAIL,Generic/non-unique content
stretch-mark-treatment-laser-and-microneedling-options.html,cosmetic-dermatology/body-contouring,861,Y,N,0,N,FAIL,Generic/non-unique content
stretch-mark-treatments-overview.html,cosmetic-dermatology/body-contouring,359,Y,N,1,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
tattoo-removal-color-challenges.html,cosmetic-dermatology/body-contouring,451,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
tattoo-removal-multi-session-planning.html,cosmetic-dermatology/body-contouring,521,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
trusculpt-id-radiofrequency-body-sculpting.html,cosmetic-dermatology/body-contouring,842,Y,N,0,N,FAIL,Generic/non-unique content
varicose-veins-overview.html,cosmetic-dermatology/body-contouring,475,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
varicose-veins-when-to-see-a-dermatologist.html,cosmetic-dermatology/body-contouring,839,Y,N,0,N,FAIL,Generic/non-unique content
adapalene-over-the-counter-retinoid-guide.html,skincare/skincare-science,824,Y,N,0,N,FAIL,Generic/non-unique content
adapalene.html,skincare/skincare-science,190,Y,Y,0,Y,FAIL,Too short (< 300 words)
aha-vs-bha.html,skincare/skincare-science,203,Y,N,2,Y,FAIL,Too short (< 300 words)
alpha-hydroxy-acids-glycolic-lactic-and-mandelic-acid-guide.html,skincare/skincare-science,856,Y,N,0,N,FAIL,Generic/non-unique content
anti-aging-skincare-routine-for-your-30s.html,skincare/skincare-science,901,Y,N,0,N,FAIL,Generic/non-unique content
antioxidants-in-skincare.html,skincare/skincare-science,201,Y,N,1,Y,FAIL,Too short (< 300 words)
azelaic-acid-versatile-treatment-for-acne-and-rosacea.html,skincare/skincare-science,839,Y,N,0,N,FAIL,Generic/non-unique content
bakuchiol-the-natural-retinol-alternative.html,skincare/skincare-science,820,Y,N,0,N,FAIL,Generic/non-unique content
barrier-repair-how-to-fix-a-damaged-skin-barrier.html,skincare/skincare-science,849,Y,N,0,N,FAIL,Generic/non-unique content
benzoyl-peroxide-how-it-works-and-how-to-use-it.html,skincare/skincare-science,851,Y,N,0,N,FAIL,Generic/non-unique content
beta-hydroxy-acid-salicylic-acid-deep-dive.html,skincare/skincare-science,851,Y,N,0,N,FAIL,Generic/non-unique content
blue-light-and-skin-does-screen-time-damage-your-skin.html,skincare/skincare-science,881,Y,N,0,N,FAIL,Generic/non-unique content
building-a-routine-for-sensitive-skin.html,skincare/skincare-science,901,Y,N,0,N,FAIL,Generic/non-unique content
building-basic-skincare-routine.html,skincare/skincare-science,214,Y,N,1,Y,FAIL,Too short (< 300 words)
centella-asiatica-traditional-remedy-meets-modern-science.html,skincare/skincare-science,838,Y,N,0,N,FAIL,Generic/non-unique content
ceramides-restoring-your-skin-barrier.html,skincare/skincare-science,817,Y,N,0,N,FAIL,Generic/non-unique content
ceramides.html,skincare/skincare-science,195,Y,Y,1,Y,FAIL,Too short (< 300 words)
combination-skin-routine.html,skincare/skincare-science,221,Y,N,0,Y,FAIL,Too short (< 300 words)
double-cleansing-is-it-worth-the-extra-step.html,skincare/skincare-science,847,Y,N,0,N,FAIL,Generic/non-unique content
double-cleansing.html,skincare/skincare-science,198,Y,N,1,Y,FAIL,Too short (< 300 words)
dry-skin-routine.html,skincare/skincare-science,205,Y,N,0,Y,FAIL,Too short (< 300 words)
exfoliation-guide-physical-vs-chemical-methods.html,skincare/skincare-science,843,Y,N,0,N,FAIL,Generic/non-unique content
face-masks-sheet-masks-clay-masks-and-overnight-masks.html,skincare/skincare-science,837,Y,N,0,N,FAIL,Generic/non-unique content
glycolic-acid-vs-salicylic-acid-choosing-your-exfoliant.html,skincare/skincare-science,892,Y,N,0,N,FAIL,Generic/non-unique content
glycolic-acid.html,skincare/skincare-science,198,Y,N,0,Y,FAIL,Too short (< 300 words)
hyaluronic-acid-science-behind-skin-hydration.html,skincare/skincare-science,834,Y,N,0,N,FAIL,Generic/non-unique content
hyaluronic-acid.html,skincare/skincare-science,197,Y,N,1,Y,FAIL,Too short (< 300 words)
index.html,skincare/skincare-science,1973,Y,N,0,N,FAIL,Generic/non-unique content
ingredient-interactions.html,skincare/skincare-science,191,Y,N,0,Y,FAIL,Too short (< 300 words)
lactic-acid.html,skincare/skincare-science,193,Y,N,0,Y,FAIL,Too short (< 300 words)
micellar-water-gentle-cleansing-science.html,skincare/skincare-science,833,Y,N,0,N,FAIL,Generic/non-unique content
micellar-water.html,skincare/skincare-science,198,Y,N,1,Y,FAIL,Too short (< 300 words)
mineral-vs-chemical-sunscreen-which-is-better-for-you.html,skincare/skincare-science,869,Y,N,0,N,FAIL,Generic/non-unique content
minimalist-skincare-less-is-more-approach.html,skincare/skincare-science,843,Y,N,0,N,FAIL,Generic/non-unique content
moisturizer-types-creams-lotions-and-ointments-explained.html,skincare/skincare-science,845,Y,N,0,N,FAIL,Generic/non-unique content
moisturizers-by-skin-type.html,skincare/skincare-science,223,Y,N,1,Y,FAIL,Too short (< 300 words)
niacinamide-the-multi-benefit-skincare-powerhouse.html,skincare/skincare-science,820,Y,N,0,N,FAIL,Generic/non-unique content
niacinamide.html,skincare/skincare-science,190,Y,Y,0,Y,FAIL,Too short (< 300 words)
nighttime-skincare-routine-maximizing-skin-repair.html,skincare/skincare-science,853,Y,N,0,N,FAIL,Generic/non-unique content
oil-cleansing-method-benefits-and-risks.html,skincare/skincare-science,853,Y,N,0,N,FAIL,Generic/non-unique content
oil-cleansing.html,skincare/skincare-science,192,Y,N,0,Y,FAIL,Too short (< 300 words)
oily-skin-routine.html,skincare/skincare-science,207,Y,N,0,Y,FAIL,Too short (< 300 words)
peptides-in-skincare-building-blocks-for-younger-skin.html,skincare/skincare-science,852,Y,N,0,N,FAIL,Generic/non-unique content
peptides.html,skincare/skincare-science,187,Y,Y,0,Y,FAIL,Too short (< 300 words)
post-workout-skincare-sweat-pimples-and-prevention.html,skincare/skincare-science,843,Y,N,0,N,FAIL,Generic/non-unique content
reef-safe-sunscreen.html,skincare/skincare-science,193,Y,N,1,Y,FAIL,Too short (< 300 words)
retinoids-101-retinol-retinal-and-prescription-tretinoin.html,skincare/skincare-science,838,Y,N,0,N,FAIL,Generic/non-unique content
retinoids-overview.html,skincare/skincare-science,195,Y,N,1,Y,FAIL,Too short (< 300 words)
retinol-beginners-guide.html,skincare/skincare-science,196,Y,N,1,Y,FAIL,Too short (< 300 words)
salicylic-acid.html,skincare/skincare-science,204,Y,N,1,Y,FAIL,Too short (< 300 words)
sensitive-skin-routine.html,skincare/skincare-science,215,Y,N,1,Y,FAIL,Too short (< 300 words)
skin-barrier-repair.html,skincare/skincare-science,208,Y,N,0,Y,FAIL,Too short (< 300 words)
skin-microbiome-the-invisible-ecosystem-on-your-skin.html,skincare/skincare-science,847,Y,N,0,N,FAIL,Generic/non-unique content
skin-microbiome.html,skincare/skincare-science,206,Y,N,1,Y,FAIL,Too short (< 300 words)
skin-purging-vs-breakouts-how-to-tell-the-difference.html,skincare/skincare-science,872,Y,N,0,N,FAIL,Generic/non-unique content
skincare-layering-the-correct-order-of-products.html,skincare/skincare-science,845,Y,N,0,N,FAIL,Generic/non-unique content
skincare-routine-for-oily-acne-prone-skin.html,skincare/skincare-science,903,Y,N,0,N,FAIL,Generic/non-unique content
spf-explained-understanding-sun-protection-factor.html,skincare/skincare-science,834,Y,N,0,N,FAIL,Generic/non-unique content
spf-explained.html,skincare/skincare-science,191,Y,N,1,Y,FAIL,Too short (< 300 words)
squalane-oil-lightweight-moisturizing-science.html,skincare/skincare-science,841,Y,N,0,N,FAIL,Generic/non-unique content
sun-protection-after-procedures-post-treatment-care.html,skincare/skincare-science,873,Y,N,0,N,FAIL,Generic/non-unique content
sunscreen-application-guide.html,skincare/skincare-science,213,Y,N,1,Y,FAIL,Too short (< 300 words)
sunscreen-chemical-vs-mineral.html,skincare/skincare-science,207,Y,N,2,Y,FAIL,Too short (< 300 words)
sunscreen-for-dark-skin-avoiding-the-white-cast.html,skincare/skincare-science,877,Y,N,0,N,FAIL,Generic/non-unique content
sunscreen-myths-debunked-what-science-actually-says.html,skincare/skincare-science,851,Y,N,0,N,FAIL,Generic/non-unique content
the-10-step-korean-skincare-routine-evidence-review.html,skincare/skincare-science,883,Y,N,0,N,FAIL,Generic/non-unique content
the-science-of-skin-ph-why-it-matters-for-product-choice.html,skincare/skincare-science,898,Y,N,0,N,FAIL,Generic/non-unique content
toner-vs-essence-understanding-asian-skincare-steps.html,skincare/skincare-science,854,Y,N,0,N,FAIL,Generic/non-unique content
tranexamic-acid-emerging-ingredient-for-hyperpigmentation.html,skincare/skincare-science,834,Y,N,0,N,FAIL,Generic/non-unique content
tretinoin-guide.html,skincare/skincare-science,202,Y,N,1,Y,FAIL,Too short (< 300 words)
uva-vs-uvb-different-rays-different-damage.html,skincare/skincare-science,860,Y,N,0,N,FAIL,Generic/non-unique content
vitamin-c-serums-antioxidant-protection-for-skin.html,skincare/skincare-science,860,Y,N,0,N,FAIL,Generic/non-unique content
vitamin-c-serums.html,skincare/skincare-science,202,Y,N,0,Y,FAIL,Too short (< 300 words)
water-resistant-sunscreen-swimming-and-sweat-guide.html,skincare/skincare-science,843,Y,N,0,N,FAIL,Generic/non-unique content
zinc-oxide-in-skincare-beyond-sunscreen-protection.html,skincare/skincare-science,875,Y,N,0,N,FAIL,Generic/non-unique content
athletes-skincare-sports-and-skin-protection.html,skincare/mens-derm,832,Y,N,0,N,FAIL,Generic/non-unique content
balanitis-male-genital-skin-inflammation.html,skincare/mens-derm,824,Y,N,0,N,FAIL,Generic/non-unique content
beard-care-routine-skin-under-your-facial-hair.html,skincare/mens-derm,850,Y,N,0,N,FAIL,Generic/non-unique content
beard-dermatitis.html,skincare/mens-derm,184,Y,N,1,Y,FAIL,Too short (< 300 words)
beard-transplant-facial-hair-restoration.html,skincare/mens-derm,834,Y,N,0,N,FAIL,Generic/non-unique content
body-grooming-skin-issues.html,skincare/mens-derm,200,Y,N,2,Y,FAIL,Too short (< 300 words)
brotox-men-and-botox-popularity-rise.html,skincare/mens-derm,819,Y,N,0,N,FAIL,Generic/non-unique content
crown-thinning-vertex-baldness-treatment-options.html,skincare/mens-derm,841,Y,N,0,N,FAIL,Generic/non-unique content
eyebrow-transplant-restoring-brow-fullness.html,skincare/mens-derm,834,Y,N,0,N,FAIL,Generic/non-unique content
folliculitis-barbae.html,skincare/mens-derm,190,Y,N,1,Y,FAIL,Too short (< 300 words)
gynecomastia-and-skin-chest-skin-concerns-in-men.html,skincare/mens-derm,853,Y,N,0,N,FAIL,Generic/non-unique content
gynecomastia-skin.html,skincare/mens-derm,191,Y,N,0,Y,FAIL,Too short (< 300 words)
hair-restoration-for-men-comparing-all-options.html,skincare/mens-derm,873,Y,N,0,N,FAIL,Generic/non-unique content
hidradenitis-in-men-groin-and-axillary-management.html,skincare/mens-derm,852,Y,N,0,N,FAIL,Generic/non-unique content
index.html,skincare/mens-derm,1023,Y,N,0,N,FAIL,Generic/non-unique content
ingrown-beard-hairs-prevention-and-solutions.html,skincare/mens-derm,851,Y,N,0,N,FAIL,Generic/non-unique content
ingrown-hair-prevention.html,skincare/mens-derm,189,Y,N,0,Y,FAIL,Too short (< 300 words)
jock-itch-male-groin-fungal-infection-guide.html,skincare/mens-derm,843,Y,N,0,N,FAIL,Generic/non-unique content
male-botox-brotox.html,skincare/mens-derm,179,Y,N,1,Y,FAIL,Too short (< 300 words)
male-jawline-contouring-filler-and-botox-options.html,skincare/mens-derm,858,Y,N,0,N,FAIL,Generic/non-unique content
male-pattern-baldness-norwood-scale-and-treatment.html,skincare/mens-derm,858,Y,N,0,N,FAIL,Generic/non-unique content
male-pattern-baldness-treatments.html,skincare/mens-derm,185,Y,N,0,Y,FAIL,Too short (< 300 words)
male-skin-cancer-risks.html,skincare/mens-derm,195,Y,N,2,Y,FAIL,Too short (< 300 words)
mens-acne-treatment.html,skincare/mens-derm,194,Y,N,1,Y,FAIL,Too short (< 300 words)
mens-anti-aging-skincare.html,skincare/mens-derm,193,Y,N,1,Y,FAIL,Too short (< 300 words)
mens-anti-aging-when-to-start-and-what-to-use.html,skincare/mens-derm,838,Y,N,0,N,FAIL,Generic/non-unique content
mens-basic-skincare-routine-start-here.html,skincare/mens-derm,864,Y,N,0,N,FAIL,Generic/non-unique content
mens-body-contouring-coolsculpting-and-emsculpt.html,skincare/mens-derm,856,Y,N,0,N,FAIL,Generic/non-unique content
mens-dark-circles.html,skincare/mens-derm,189,Y,N,1,Y,FAIL,Too short (< 300 words)
mens-hand-care.html,skincare/mens-derm,192,Y,N,1,Y,FAIL,Too short (< 300 words)
mens-laser-hair-removal-back-chest-and-shoulders.html,skincare/mens-derm,866,Y,N,0,N,FAIL,Generic/non-unique content
mens-scalp-health.html,skincare/mens-derm,197,Y,N,1,Y,FAIL,Too short (< 300 words)
mens-skincare-advanced-routine.html,skincare/mens-derm,193,Y,N,0,Y,FAIL,Too short (< 300 words)
mens-skincare-routine-basics.html,skincare/mens-derm,207,Y,N,1,Y,FAIL,Too short (< 300 words)
mens-sunscreen-guide.html,skincare/mens-derm,191,Y,N,2,Y,FAIL,Too short (< 300 words)
mens-under-eye-treatment-dark-circles-and-bags.html,skincare/mens-derm,858,Y,N,0,N,FAIL,Generic/non-unique content
post-shave-skincare-preventing-irritation.html,skincare/mens-derm,833,Y,N,0,N,FAIL,Generic/non-unique content
razor-bumps-pseudofolliculitis-barbae-treatment.html,skincare/mens-derm,834,Y,N,0,N,FAIL,Generic/non-unique content
razor-bumps-pseudofolliculitis-barbae.html,skincare/mens-derm,203,Y,N,1,Y,FAIL,Too short (< 300 words)
shaving-dermatitis.html,skincare/mens-derm,190,Y,N,1,Y,FAIL,Too short (< 300 words)
sports-dermatology-male-athletes.html,skincare/mens-derm,194,Y,N,1,Y,FAIL,Too short (< 300 words)
temple-hair-loss-in-men-early-warning-signs.html,skincare/mens-derm,882,Y,N,0,N,FAIL,Generic/non-unique content
testosterone-skin-health.html,skincare/mens-derm,197,Y,N,0,Y,FAIL,Too short (< 300 words)
biotin-for-hair-growth-evidence-review.html,skincare/womens-derm,871,Y,N,0,N,FAIL,Generic/non-unique content
birth-control-and-hair-oral-contraceptive-effects.html,skincare/womens-derm,865,Y,N,0,N,FAIL,Generic/non-unique content
birth-control-and-skin-effects.html,skincare/womens-derm,207,Y,N,1,Y,FAIL,Too short (< 300 words)
breastfeeding-and-skin-nipple-dermatitis-management.html,skincare/womens-derm,851,Y,N,0,N,FAIL,Generic/non-unique content
female-pattern-hair-loss-ludwig-classification.html,skincare/womens-derm,864,Y,N,0,N,FAIL,Generic/non-unique content
female-pattern-hair-loss.html,skincare/womens-derm,204,Y,N,0,Y,FAIL,Too short (< 300 words)
hair-loss-during-menopause-hormonal-hair-thinning.html,skincare/womens-derm,873,Y,N,0,N,FAIL,Generic/non-unique content
hirsutism-excessive-hair-growth-in-women.html,skincare/womens-derm,826,Y,N,0,N,FAIL,Generic/non-unique content
hormonal-acne-in-women-pcos-and-skin.html,skincare/womens-derm,873,Y,N,0,N,FAIL,Generic/non-unique content
hormonal-acne-women.html,skincare/womens-derm,226,Y,N,0,Y,FAIL,Too short (< 300 words)
hormonal-aging.html,skincare/womens-derm,232,Y,N,1,Y,FAIL,Too short (< 300 words)
hormone-replacement-therapy-and-skin-health.html,skincare/womens-derm,896,Y,N,0,N,FAIL,Generic/non-unique content
hot-flashes-and-skin-flushing-management.html,skincare/womens-derm,864,Y,N,0,N,FAIL,Generic/non-unique content
index.html,skincare/womens-derm,1063,Y,N,0,N,FAIL,Generic/non-unique content
iron-deficiency-hair-loss-in-women-testing-and-treatment.html,skincare/womens-derm,899,Y,N,0,N,FAIL,Generic/non-unique content
linea-nigra.html,skincare/womens-derm,184,Y,N,0,Y,FAIL,Too short (< 300 words)
melasma-comprehensive-guide.html,skincare/womens-derm,187,Y,N,0,Y,FAIL,Too short (< 300 words)
melasma-during-pregnancy-the-mask-of-pregnancy.html,skincare/womens-derm,858,Y,N,0,N,FAIL,Generic/non-unique content
menopause-and-skin-aging-estrogen-decline-effects.html,skincare/womens-derm,865,Y,N,0,N,FAIL,Generic/non-unique content
menopause-skin-dryness.html,skincare/womens-derm,195,Y,N,1,Y,FAIL,Too short (< 300 words)
menopause-skin-thinning.html,skincare/womens-derm,195,Y,N,0,Y,FAIL,Too short (< 300 words)
menstrual-cycle-and-skin.html,skincare/womens-derm,232,Y,N,2,Y,FAIL,Too short (< 300 words)
oral-contraceptives-for-acne.html,skincare/womens-derm,199,Y,N,0,Y,FAIL,Too short (< 300 words)
pcos-and-skin.html,skincare/womens-derm,210,Y,N,0,Y,FAIL,Too short (< 300 words)
pcos-hair-loss-androgenic-alopecia-in-women.html,skincare/womens-derm,852,Y,N,0,N,FAIL,Generic/non-unique content
perimenopause-acne-late-onset-breakouts.html,skincare/womens-derm,833,Y,N,0,N,FAIL,Generic/non-unique content
perioral-dermatitis-in-women-causes-and-treatment.html,skincare/womens-derm,868,Y,N,0,N,FAIL,Generic/non-unique content
perioral-dermatitis.html,skincare/womens-derm,184,Y,N,0,Y,FAIL,Too short (< 300 words)
postpartum-skin-changes.html,skincare/womens-derm,190,Y,N,1,Y,FAIL,Too short (< 300 words)
pregnancy-safe-treatments-for-acne.html,skincare/womens-derm,197,Y,N,0,Y,FAIL,Too short (< 300 words)
pregnancy-skin-changes-what-to-expect-each-trimester.html,skincare/womens-derm,853,Y,N,0,N,FAIL,Generic/non-unique content
pregnancy-stretch-marks.html,skincare/womens-derm,193,Y,N,0,Y,FAIL,Too short (< 300 words)
puppp-pregnancy-rash.html,skincare/womens-derm,184,Y,N,1,Y,FAIL,Too short (< 300 words)
puppp-rash-itchy-skin-in-late-pregnancy.html,skincare/womens-derm,833,Y,N,0,N,FAIL,Generic/non-unique content
safe-skincare-breastfeeding.html,skincare/womens-derm,251,Y,N,1,Y,FAIL,Too short (< 300 words)
safe-skincare-during-pregnancy-what-to-avoid.html,skincare/womens-derm,873,Y,N,0,N,FAIL,Generic/non-unique content
safe-skincare-during-pregnancy.html,skincare/womens-derm,231,Y,N,0,Y,FAIL,Too short (< 300 words)
spironolactone-for-women.html,skincare/womens-derm,196,Y,N,0,Y,FAIL,Too short (< 300 words)
stretch-marks-in-pregnancy-prevention-and-treatment.html,skincare/womens-derm,865,Y,N,0,N,FAIL,Generic/non-unique content
thinning-skin-after-menopause-collagen-loss-prevention.html,skincare/womens-derm,873,Y,N,0,N,FAIL,Generic/non-unique content
thyroid-and-skin-how-thyroid-disorders-affect-womens-skin.html,skincare/womens-derm,854,Y,N,0,N,FAIL,Generic/non-unique content
vaginal-dryness-and-vulvar-skin-menopause-changes.html,skincare/womens-derm,881,Y,N,0,N,FAIL,Generic/non-unique content
womens-anti-aging-guide.html,skincare/womens-derm,191,Y,N,0,Y,FAIL,Too short (< 300 words)
air-pollution-and-skin-urban-skin-damage.html,skincare/lifestyle,873,Y,N,0,N,FAIL,Generic/non-unique content
alcohol-and-skin-how-drinking-affects-your-complexion.html,skincare/lifestyle,850,Y,N,0,N,FAIL,Generic/non-unique content
alcohol-effects-skin.html,skincare/lifestyle,346,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
anti-inflammatory-diet-for-clear-skin.html,skincare/lifestyle,879,Y,N,0,N,FAIL,Generic/non-unique content
anti-inflammatory-diet-skin.html,skincare/lifestyle,325,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
anxiety-and-skin-psychodermatology-explained.html,skincare/lifestyle,850,Y,N,0,N,FAIL,Generic/non-unique content
beauty-sleep-how-rest-repairs-your-skin.html,skincare/lifestyle,833,Y,N,0,N,FAIL,Generic/non-unique content
blue-light-from-screens-impact-on-skin-health.html,skincare/lifestyle,869,Y,N,0,N,FAIL,Generic/non-unique content
blue-light-screen-damage.html,skincare/lifestyle,420,Y,N,0,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
collagen-supplements-do-they-actually-work-for-skin.html,skincare/lifestyle,837,Y,N,0,N,FAIL,Generic/non-unique content
dairy-acne-link.html,skincare/lifestyle,305,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
dairy-and-acne-examining-the-evidence.html,skincare/lifestyle,856,Y,N,0,N,FAIL,Generic/non-unique content
diet-affects-skin-overview.html,skincare/lifestyle,357,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
exercise-and-skin-benefits-and-precautions.html,skincare/lifestyle,851,Y,N,0,N,FAIL,Generic/non-unique content
exercise-skin-health.html,skincare/lifestyle,310,Y,N,4,Y,FAIL,Generic/non-unique content; Too many template phrases (4); Multiple conclusion headings
gut-skin-axis-connection.html,skincare/lifestyle,316,Y,N,4,Y,FAIL,Generic/non-unique content; Too many template phrases (4); Multiple conclusion headings
gut-skin-axis-how-digestive-health-affects-your-skin.html,skincare/lifestyle,834,Y,N,0,N,FAIL,Generic/non-unique content
hard-water-and-skin-mineral-buildup-effects.html,skincare/lifestyle,865,Y,N,0,N,FAIL,Generic/non-unique content
hard-water-skin.html,skincare/lifestyle,429,Y,N,1,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
humidity-and-skin-adapting-your-routine.html,skincare/lifestyle,851,Y,N,0,N,FAIL,Generic/non-unique content
humidity-skin.html,skincare/lifestyle,397,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
hydration-skin-health.html,skincare/lifestyle,356,Y,N,5,Y,FAIL,Generic/non-unique content; Too many template phrases (5); Multiple conclusion headings
index.html,skincare/lifestyle,1148,Y,N,0,N,FAIL,Generic/non-unique content
meditation-and-skin-health-mind-body-connection.html,skincare/lifestyle,871,Y,N,0,N,FAIL,Generic/non-unique content
pollution-skin-damage.html,skincare/lifestyle,311,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
seasonal-allergies-and-skin-spring-flare-management.html,skincare/lifestyle,868,Y,N,0,N,FAIL,Generic/non-unique content
sleep-skin-repair.html,skincare/lifestyle,388,Y,N,4,Y,FAIL,Generic/non-unique content; Too many template phrases (4); Multiple conclusion headings
smoking-and-skin-premature-aging-and-healing.html,skincare/lifestyle,858,Y,N,0,N,FAIL,Generic/non-unique content
smoking-skin-aging.html,skincare/lifestyle,348,Y,N,4,Y,FAIL,Generic/non-unique content; Too many template phrases (4); Multiple conclusion headings
stress-and-skin-the-cortisol-connection.html,skincare/lifestyle,848,Y,N,0,N,FAIL,Generic/non-unique content
stress-induced-skin-flareups.html,skincare/lifestyle,334,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
stress-skin-cortisol-effects.html,skincare/lifestyle,309,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
sugar-and-skin-how-glycation-ages-your-face.html,skincare/lifestyle,853,Y,N,0,N,FAIL,Generic/non-unique content
sugar-skin-aging-glycation.html,skincare/lifestyle,303,Y,N,1,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
summer-skincare-heat-humidity-and-sun-protection.html,skincare/lifestyle,836,Y,N,0,N,FAIL,Generic/non-unique content
summer-skincare.html,skincare/lifestyle,326,Y,N,0,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
tattoo-ink-safety-what-goes-under-your-skin.html,skincare/lifestyle,850,Y,N,0,N,FAIL,Generic/non-unique content
travel-skincare-airplane-skin-and-climate-adaptation.html,skincare/lifestyle,843,Y,N,0,N,FAIL,Generic/non-unique content
travel-skincare-tips.html,skincare/lifestyle,291,Y,N,3,Y,FAIL,Too short (< 300 words)
wind-burn-cold-weather-skin-damage.html,skincare/lifestyle,841,Y,N,0,N,FAIL,Generic/non-unique content
winter-skincare-protecting-skin-in-cold-weather.html,skincare/lifestyle,843,Y,N,0,N,FAIL,Generic/non-unique content
winter-skincare.html,skincare/lifestyle,340,Y,N,6,Y,FAIL,Generic/non-unique content; Too many template phrases (6); Multiple conclusion headings
workplace-skin-hazards.html,skincare/lifestyle,398,Y,N,1,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
base-tan-myth.html,skincare/myths,368,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
botox-addictive-myth.html,skincare/myths,446,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
botox-frozen-face-myth.html,skincare/myths,517,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
botox-toxic-myth.html,skincare/myths,458,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
chocolate-causes-acne-myth.html,skincare/myths,470,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
coconut-oil-all-skin-myth.html,skincare/myths,515,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
dark-skin-sunscreen-myth.html,skincare/myths,410,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
dirty-skin-acne-myth.html,skincare/myths,504,Y,N,2,Y,FAIL,Generic/non-unique content; Multiple conclusion headings
expensive-skincare-myth.html,skincare/myths,664,Y,N,3,Y,FAIL,Generic/non-unique content; Too many template phrases (3); Multiple conclusion headings
index.html,skincare/myths,1067,Y,N,0,N,FAIL,Generic/non-unique content
